Date,index_ticker,Industry,ret_next_1d,baseline_ret_1d,pred_ret_1d,abs_err_baseline,abs_err_model,improved,true_up,baseline_up,pred_up_1d,prob_up_1d,MKT_1d,SentimentScore
2025-10-30,BMY,Health Care,0.009864111650053964,0.0032802030105936186,0.001716254007104279,0.006583908639460345,0.008147857642949684,False,1,1,1,0.5245884231692969,0.0032802030105936186,0.0
2025-10-31,BMY,Health Care,-0.0010852884174462618,0.0018767107020742912,0.0023596588355918944,0.002961999119520553,0.0034449472530381563,False,0,1,0,0.18906952954717873,0.0018767107020742912,0.0
2025-11-03,BMY,Health Care,-0.00934377011948162,-0.011853596017736279,-0.010135929026928513,0.0025098258982546584,0.0007921589074468931,True,0,0,0,0.32434556244303964,-0.011853596017736279,0.0
2025-11-04,BMY,Health Care,0.01930250197784389,0.0034654743340312155,0.0035356905209933034,0.015837027643812673,0.015766811456850584,True,1,1,0,0.43512671363281546,0.0034654743340312155,0.0
2025-11-05,BMY,Health Care,0.003443078183970938,-0.010729388925125316,-0.010068184006471885,0.014172467109096254,0.013511262190442823,True,1,0,0,0.18511782668973525,-0.010729388925125316,0.0
2025-11-06,BMY,Health Care,0.0012866728976932418,0.0009845789961884233,0.0008388604342463066,0.0003020939015048185,0.00044781246344693514,False,1,1,0,0.21035247994248193,0.0009845789961884233,0.0
2025-11-07,BMY,Health Care,0.012208175446339675,0.01560432239211762,0.014594264888984245,0.0033961469457779447,0.0023860894426445695,True,1,1,0,0.28263686827894946,0.01560432239211762,0.0
2025-11-10,BMY,Health Care,0.030892995154946812,0.0022892661907207845,0.002395691603846981,0.028603728964226027,0.02849730355109983,True,1,1,0,0.1998173241189539,0.0022892661907207845,0.0
2025-11-11,BMY,Health Care,0.007389174904178342,0.0005563761095350728,0.0005832026613468504,0.006832798794643269,0.0068059722428314914,True,1,1,1,0.6179828681785372,0.0005563761095350728,0.0
2025-11-12,BMY,Health Care,-0.00916871935923036,-0.016594027882646856,-0.018122641786514612,0.007425308523416496,0.008953922427284253,False,0,0,0,0.18109481128047622,-0.016594027882646856,0.0
2025-11-13,BMY,Health Care,-0.04071559734212171,-0.00016365894166792128,1.4894453378894784e-05,0.04055193840045379,0.040730491795500604,False,0,0,0,0.4525492569653516,-0.00016365894166792128,0.0
2025-11-14,BMY,Health Care,0.0034297929727473697,-0.009316461288915168,-0.009065760310260185,0.012746254261662537,0.012495553283007554,True,1,0,1,0.6711750656889268,-0.009316461288915168,0.0
2025-11-17,BMY,Health Care,0.005340739001615358,-0.008397503213040225,-0.009306095832157699,0.013738242214655583,0.014646834833773057,False,1,0,0,0.28349693117031033,-0.008397503213040225,0.0
2025-11-18,BMY,Health Care,-0.026986834269079774,0.003863149507556951,0.0041421239432877415,0.030849983776636725,0.031128958212367514,False,0,1,0,0.26172320539629673,0.003863149507556951,0.0
2025-11-19,BMY,Health Care,0.0032757743652016558,-0.015242255122032589,-0.015261328800602308,0.018518029487234244,0.018537103165803964,False,1,0,0,0.478467436955004,-0.015242255122032589,0.0
2025-11-20,BMY,Health Care,0.006747962180190026,0.009961227389035265,0.011270763070282451,0.0032132652088452396,0.0045228008900924255,False,1,1,0,0.28349693117031033,0.009961227389035265,0.0
2025-11-21,BMY,Health Care,0.03264861235747474,0.014718526835907575,0.015359413773734813,0.017930085521567163,0.017289198583739923,True,1,1,0,0.28349693117031033,0.014718526835907575,0.0
2025-11-24,BMY,Health Care,0.02701007036982528,0.009405947461920139,0.010273680019525397,0.01760412290790514,0.016736390350299883,True,1,1,1,0.6064972486944198,0.009405947461920139,0.0
2025-11-25,BMY,Health Care,0.00407748758512394,0.006903459171132775,0.007118046541549584,0.0028259715860088352,0.003040558956425644,False,1,1,0,0.1711600638554829,0.006903459171132775,0.0
2025-11-26,BMY,Health Care,-0.00101521293523954,0.0054584834225450685,0.005924973025030714,0.0064736963577846085,0.006940185960270254,False,0,1,0,0.3199018876483699,0.0054584834225450685,-0.8515356183052063
2025-11-26,BMY,Health Care,-0.00101521293523954,0.0054584834225450685,0.005924973025030714,0.0064736963577846085,0.006940185960270254,False,0,1,0,0.25263538454848156,0.0054584834225450685,-0.03047681227326393
2025-06-30,C,Financials,0.013510395837599054,-0.0003236298209773336,0.00033795173974927374,0.013834025658576388,0.01317244409784978,True,1,0,0,0.35977270623603097,-0.0003236298209773336,0.0
2025-07-01,C,Financials,0.0056798903423327385,0.004533275199175568,0.0040126225197301925,0.0011466151431571703,0.001667267822602546,False,1,1,0,0.2556083535869476,0.004533275199175568,0.0
2025-07-02,C,Financials,0.022590978443165488,0.007881351217300603,0.006858811262173302,0.014709627225864885,0.015732167180992185,False,1,1,0,0.28112935526028937,0.007881351217300603,0.0
2025-07-03,C,Financials,-0.012624067701741848,-0.007451911689688506,-0.00601716611646517,0.005172156012053342,0.006606901585276678,False,0,0,0,0.2753428377393969,-0.007451911689688506,0.0
2025-07-07,C,Financials,-0.023173437175354028,-0.0005477706277796646,0.00046835353162922016,0.022625666547574363,0.02364179070698325,False,0,0,1,0.594402622825861,-0.0005477706277796646,0.0
2025-07-08,C,Financials,0.0025710273618775314,0.005996615280215112,0.005727624143050625,0.0034255879183375804,0.0031565967811730935,True,1,1,1,0.6774836292022939,0.005996615280215112,0.0
2025-07-09,C,Financials,0.015036761871966675,0.0028203284907413195,0.0023596575204133004,0.012216433381225356,0.012677104351553375,False,1,1,0,0.310042706716462,0.0028203284907413195,0.0
2025-07-10,C,Financials,-0.004019263008843144,-0.003515471310904239,-0.002585672323515499,0.0005037916979389045,0.0014335906853276447,False,0,0,0,0.24597381474730498,-0.003515471310904239,0.0
2025-07-11,C,Financials,0.008878061885180033,0.0019082079637526839,0.0024345163777345223,0.006969853921427349,0.006443545507445511,True,1,1,1,0.5506290434772513,0.0019082079637526839,0.0
2025-07-14,C,Financials,0.03679999519703325,-0.004273266498076467,-0.0026712277208081757,0.04107326169510972,0.03947122291784143,True,1,0,1,0.5350233758985568,-0.004273266498076467,0.0
2025-07-15,C,Financials,-0.007716078030905238,0.00334324975208955,0.002679822709197662,0.011059327782994788,0.0103959007401029,True,0,1,1,0.6015108198724765,0.00334324975208955,0.0
2025-07-16,C,Financials,0.03410349219409925,0.006119653171936301,0.005703026414698776,0.02798383902216295,0.028400465779400474,False,1,1,0,0.4525492569653516,0.006119653171936301,0.0
2025-07-17,C,Financials,0.0038672446288661178,-0.0007323592062571382,2.9268744433335212e-05,0.004599603835123256,0.0038379758844327826,True,1,0,0,0.18109481128047622,-0.0007323592062571382,0.0
2025-07-18,C,Financials,-0.008560641764579824,0.0018961671248525214,0.0023610378622275718,0.010456808889432345,0.010921679626807396,False,0,1,0,0.20118681073073552,0.0018961671248525214,0.0
2025-07-21,C,Financials,0.014570954031482897,0.00014308956258002326,0.0003522008394736886,0.014427864468902873,0.014218753192009208,True,1,1,0,0.4525492569653516,0.00014308956258002326,0.0
2025-07-22,C,Financials,0.021170115875466466,0.008507549960310445,0.007389504529001088,0.012662565915156021,0.013780611346465379,False,1,1,0,0.21939647902640935,0.008507549960310445,0.0
2025-07-23,C,Financials,-0.006250628756948484,0.000331011779483692,0.0008427205327077573,0.006581640536432176,0.007093349289656241,False,0,1,1,0.624340467242788,0.000331011779483692,0.0
2025-07-24,C,Financials,0.007128647375969077,0.0042243578976959295,0.004184986043525466,0.0029042894782731477,0.002943661332443611,False,1,1,0,0.4525492569653516,0.0042243578976959295,0.0
2025-07-25,C,Financials,-0.005412657432259715,-0.000251119494356411,0.00020882637097011518,0.005161537937903304,0.005621483803229831,False,0,0,0,0.2270994399034298,-0.000251119494356411,0.0
2025-07-28,C,Financials,-0.011198416345713169,-0.002637609180098366,-0.0023451661903037234,0.008560807165614803,0.008853250155409446,False,0,0,1,0.674492741516876,-0.002637609180098366,0.0
2025-07-29,C,Financials,0.014077032833599734,-0.0012593305691198653,-1.3299252475190776e-05,0.0153363634027196,0.014090332086074926,True,1,0,0,0.4744197962921442,-0.0012593305691198653,0.0
2025-07-30,C,Financials,-0.02202280114271804,-0.0037512107798256533,-0.002655508811111328,0.018271590362892387,0.019367292331606712,False,0,0,0,0.2664365127834476,-0.0037512107798256533,0.0
2025-07-31,C,Financials,-0.01995715516424723,-0.016390431365516545,-0.01449171867466724,0.0035667237987306866,0.005465436489579992,False,0,0,1,0.5190052742352403,-0.016390431365516545,0.0
2025-08-01,C,Financials,0.009317037981126264,0.015199795788522152,0.014857165181892172,0.005882757807395889,0.005540127200765908,True,1,1,1,0.683447043196252,0.015199795788522152,0.0
2025-08-04,C,Financials,-0.006081729016071957,-0.005069964619629497,-0.003954567223726596,0.0010117643964424605,0.002127161792345361,False,0,0,0,0.22236301851665863,-0.005069964619629497,0.0
2025-08-05,C,Financials,0.007757990220056632,0.0076596842911853535,0.006952562618499188,9.830592887127843e-05,0.0008054276015574437,False,1,1,1,0.7074241396707899,0.0076596842911853535,0.0
2025-08-06,C,Financials,-0.010842448107366787,-0.0008376210633260772,0.00011605192522013208,0.01000482704404071,0.010958500032586919,False,0,0,0,0.23388773689825673,-0.0008376210633260772,0.0
2025-08-07,C,Financials,0.016441901012255178,0.007797567971946862,0.007295696396900962,0.008644333040308316,0.009146204615354217,False,1,1,1,0.5190052742352403,0.007797567971946862,0.0
2025-08-08,C,Financials,-0.004529282459988626,-0.001977485842922677,-0.0016357834170343218,0.002551796617065949,0.002893499042954304,False,0,0,0,0.1895623465670693,-0.001977485842922677,0.0
2025-08-11,C,Financials,0.03715738118749612,0.010646088630271056,0.009870309888821842,0.026511292557225064,0.027287071298674276,False,1,1,0,0.49221205898484,0.010646088630271056,0.0
2025-08-12,C,Financials,-0.011384946276210117,0.0034230982805847354,0.0029230486222014225,0.014808044556794853,0.01430799489841154,True,0,1,1,0.6209850260868677,0.0034230982805847354,0.0
2025-08-13,C,Financials,0.008557840244675097,9.300854748550691e-05,0.00042045414458038077,0.00846483169718959,0.008137386100094715,True,1,1,0,0.4799532741196713,9.300854748550691e-05,0.0
2025-08-14,C,Financials,-0.01854176721560663,-0.0023412249756729064,-0.001468083421362338,0.016200542239933724,0.01707368379424429,False,0,0,0,0.18109481128047622,-0.0023412249756729064,0.0
2025-08-15,C,Financials,0.005656919343107303,-0.00021763582620526467,0.0005273735171502481,0.0058745551693125675,0.005129545825957055,True,1,0,0,0.4506834556723598,-0.00021763582620526467,0.0
2025-08-18,C,Financials,-0.005094487336563591,-0.005425144902516887,-0.003916693679733909,0.0003306575659532962,0.0011777936568296826,False,0,0,0,0.22481591148239402,-0.005425144902516887,0.0
2025-08-19,C,Financials,-0.006080630496570927,-0.0026570585531485724,-0.002367955109506768,0.0034235719434223544,0.003712675387064159,False,0,0,1,0.6073375529231736,-0.0026570585531485724,0.0
2025-08-20,C,Financials,-0.006225247839775849,-0.004011840141401879,-0.0024967486618155607,0.0022134076983739703,0.0037284991779602886,False,0,0,1,0.7104389602212102,-0.004011840141401879,0.0
2025-08-21,C,Financials,0.028836893159621235,0.015356803532182273,0.013698809780814674,0.013480089627438963,0.01513808337880656,False,1,1,1,0.7054718072826855,0.015356803532182273,0.0
2025-08-22,C,Financials,-0.002729393709946737,-0.004401088516101992,-0.004047495344207925,0.001671694806155255,0.0013181016342611882,True,0,0,0,0.4039079167528242,-0.004401088516101992,0.0
2025-08-25,C,Financials,0.0075789884938943786,0.004187051216404392,0.004465752239873277,0.003391937277489987,0.003113236254021101,True,1,1,1,0.520976239125303,0.004187051216404392,0.0
2025-08-26,C,Financials,0.012014175924181192,0.002278514804511911,0.0024533345616590293,0.009735661119669281,0.009560841362522162,True,1,1,0,0.18109481128047622,0.002278514804511911,0.0
2025-08-27,C,Financials,-0.0005161749746804833,0.0035413784731703757,0.00319027246156182,0.004057553447850859,0.0037064474362423034,True,0,1,0,0.27655238593607623,0.0035413784731703757,0.0
2025-08-28,C,Financials,-0.0025821284748034357,-0.005963682184690233,-0.0037978614740135043,0.0033815537098867976,0.0012157329992100686,True,0,0,0,0.3370191384966646,-0.005963682184690233,0.0
2025-08-29,C,Financials,-0.018535755726161507,-0.00741027850099818,-0.00579944890245644,0.011125477225163327,0.012736306823705067,False,0,0,0,0.37249958813848,-0.00741027850099818,0.0
2025-09-02,C,Financials,0.0026377049780346162,0.0054195601815894,0.004909849732467612,0.002781855203554784,0.0022721447544329955,True,1,1,1,0.6959758097559899,0.0054195601815894,0.0
2025-09-03,C,Financials,0.02157213413788117,0.008357390788786612,0.007769155733637226,0.01321474334909456,0.013802978404243944,False,1,1,0,0.45594430806708225,0.008357390788786612,0.0
2025-09-04,C,Financials,-0.017305329862295604,-0.0028962514584031096,-0.0025403186333020425,0.014409078403892495,0.014765011228993562,False,0,0,0,0.23930886351089253,-0.0028962514584031096,0.0
2025-09-05,C,Financials,0.004926648139142342,0.002456628855379561,0.002749316936828751,0.002470019283762781,0.002177331202313591,True,1,1,1,0.7017548361553365,0.002456628855379561,0.0
2025-09-08,C,Financials,0.01533319659919452,0.002311848648811843,0.0025089814149312373,0.013021347950382678,0.012824215184263283,True,1,1,0,0.29152288007934035,0.002311848648811843,0.0
2025-09-09,C,Financials,-0.0017464422841825256,0.00289086266421279,0.002432885325845958,0.0046373049483953155,0.0041793276100284835,True,0,1,0,0.38389865763178155,0.00289086266421279,0.0
